filename,dialogue_id,utterance_id,emotion,speaker
dia844_utt0.wav,844,0,neutral,Older Scientist
dia844_utt1.wav,844,1,neutral,Ross
dia844_utt2.wav,844,2,neutral,Ross
dia844_utt3.wav,844,3,neutral,Joey
dia844_utt4.wav,844,4,neutral,Ross
dia844_utt5.wav,844,5,sadness,Ross
dia844_utt6.wav,844,6,fear,Ross
dia844_utt7.wav,844,7,neutral,Ross
dia844_utt8.wav,844,8,joy,Ross
dia844_utt9.wav,844,9,joy,Ross
dia844_utt10.wav,844,10,joy,Joey
dia844_utt11.wav,844,11,anger,Another Tour Guide
dia844_utt12.wav,844,12,joy,Ross
dia844_utt13.wav,844,13,anger,Joey
dia844_utt14.wav,844,14,neutral,Older Scientist
dia844_utt15.wav,844,15,joy,Ross
dia844_utt16.wav,844,16,neutral,Tour Guide
dia844_utt17.wav,844,17,surprise,Ross
dia844_utt18.wav,844,18,neutral,Another Scientist
dia844_utt19.wav,844,19,neutral,Ross
dia844_utt20.wav,844,20,fear,Another Scientist
dia845_utt0.wav,845,0,neutral,Doug
dia845_utt1.wav,845,1,joy,Doug
dia845_utt2.wav,845,2,neutral,Doug
dia845_utt3.wav,845,3,joy,Doug
dia845_utt4.wav,845,4,neutral,Doug
dia845_utt5.wav,845,5,joy,Chandler
dia845_utt6.wav,845,6,neutral,Doug
dia845_utt7.wav,845,7,fear,Chandler
dia845_utt8.wav,845,8,neutral,Doug
dia845_utt9.wav,845,9,joy,Doug
dia845_utt10.wav,845,10,joy,Doug
dia845_utt11.wav,845,11,joy,Doug
dia846_utt0.wav,846,0,neutral,Phoebe
dia846_utt1.wav,846,1,neutral,Chandler
dia846_utt2.wav,846,2,neutral,Phoebe
dia846_utt3.wav,846,3,neutral,Chandler
dia846_utt4.wav,846,4,neutral,Phoebe
dia847_utt0.wav,847,0,joy,Ross
dia847_utt1.wav,847,1,joy,Ross
dia847_utt2.wav,847,2,joy,Ross
dia847_utt3.wav,847,3,joy,Ross
dia847_utt4.wav,847,4,joy,Rachel
dia847_utt5.wav,847,5,joy,Ross
dia848_utt0.wav,848,0,neutral,Rachel
dia848_utt1.wav,848,1,neutral,Rachel
dia848_utt2.wav,848,2,neutral,Ross
dia848_utt3.wav,848,3,surprise,Rachel
dia848_utt4.wav,848,4,sadness,Rachel
dia848_utt5.wav,848,5,surprise,Ross
dia848_utt6.wav,848,6,surprise,Rachel
dia848_utt7.wav,848,7,surprise,Ross
dia848_utt8.wav,848,8,sadness,Rachel
dia848_utt9.wav,848,9,surprise,Ross
dia848_utt10.wav,848,10,neutral,Rachel
dia848_utt11.wav,848,11,surprise,Ross
dia849_utt0.wav,849,0,joy,Joey
dia849_utt1.wav,849,1,joy,Ross
dia849_utt2.wav,849,2,joy,Joey
dia849_utt3.wav,849,3,neutral,Carol
dia849_utt4.wav,849,4,joy,Joey
dia849_utt5.wav,849,5,joy,Ross
dia849_utt6.wav,849,6,joy,Ross
dia849_utt7.wav,849,7,disgust,Ross
dia849_utt8.wav,849,8,neutral,Joey
dia849_utt9.wav,849,9,neutral,Ross
dia849_utt10.wav,849,10,anger,Joey
dia849_utt11.wav,849,11,joy,Carol
dia850_utt0.wav,850,0,joy,Monica
dia850_utt1.wav,850,1,neutral,Chandler
dia850_utt2.wav,850,2,neutral,Monica
dia850_utt3.wav,850,3,neutral,Chandler
dia850_utt4.wav,850,4,surprise,Monica
dia850_utt5.wav,850,5,neutral,Chandler
dia850_utt6.wav,850,6,joy,Monica
dia851_utt0.wav,851,0,neutral,Kristen
dia851_utt1.wav,851,1,surprise,Joey
dia851_utt2.wav,851,2,neutral,Kristen
dia851_utt3.wav,851,3,neutral,Joey
dia851_utt4.wav,851,4,neutral,Kristen
dia851_utt5.wav,851,5,joy,Joey
dia851_utt6.wav,851,6,neutral,Kristen
dia851_utt7.wav,851,7,neutral,Joey
dia851_utt8.wav,851,8,neutral,Kristen
dia851_utt9.wav,851,9,neutral,Joey
dia851_utt10.wav,851,10,joy,Joey
dia851_utt11.wav,851,11,neutral,Joey
dia851_utt12.wav,851,12,neutral,Joey
dia851_utt13.wav,851,13,joy,Joey
dia851_utt14.wav,851,14,neutral,Kristen
dia851_utt15.wav,851,15,neutral,Joey
dia851_utt16.wav,851,16,neutral,Kristen
dia851_utt17.wav,851,17,neutral,Kristen
dia851_utt18.wav,851,18,joy,Joey
dia851_utt19.wav,851,19,neutral,Kristen
dia851_utt20.wav,851,20,neutral,Joey
dia852_utt0.wav,852,0,neutral,Phoebe
dia852_utt1.wav,852,1,neutral,Phoebe
dia852_utt2.wav,852,2,sadness,Phoebe
dia852_utt3.wav,852,3,neutral,Phoebe
dia852_utt4.wav,852,4,sadness,Phoebe
dia852_utt5.wav,852,5,neutral,Phoebe
dia852_utt6.wav,852,6,neutral,Phoebe
dia852_utt7.wav,852,7,anger,Phoebe
dia852_utt8.wav,852,8,sadness,Phoebe
dia853_utt0.wav,853,0,neutral,Ross
dia853_utt1.wav,853,1,anger,Phoebe
dia853_utt2.wav,853,2,sadness,Ross
dia853_utt3.wav,853,3,anger,Phoebe
dia853_utt4.wav,853,4,sadness,Ross
dia853_utt5.wav,853,5,joy,Phoebe
dia853_utt6.wav,853,6,neutral,Ross
dia853_utt7.wav,853,7,anger,Phoebe
dia853_utt8.wav,853,8,anger,Ross
dia853_utt9.wav,853,9,anger,Ross
dia853_utt10.wav,853,10,surprise,Phoebe
dia853_utt11.wav,853,11,anger,Ross
dia853_utt12.wav,853,12,anger,Phoebe
dia853_utt13.wav,853,13,joy,Ross
dia853_utt14.wav,853,14,anger,Phoebe
dia854_utt0.wav,854,0,fear,Mona
dia854_utt1.wav,854,1,neutral,Ross
dia854_utt2.wav,854,2,anger,Dr. Green
dia854_utt3.wav,854,3,anger,Ross
dia854_utt4.wav,854,4,neutral,Joey
dia854_utt5.wav,854,5,neutral,Ross
dia855_utt0.wav,855,0,joy,Joey
dia855_utt1.wav,855,1,anger,Joey
dia855_utt2.wav,855,2,neutral,The Potential Roommate
dia855_utt3.wav,855,3,joy,Joey
dia855_utt4.wav,855,4,joy,Chandler
dia855_utt5.wav,855,5,sadness,Joey
dia855_utt6.wav,855,6,surprise,Chandler
dia855_utt7.wav,855,7,fear,Joey
dia856_utt0.wav,856,0,neutral,Joey
dia856_utt1.wav,856,1,neutral,Chandler
dia856_utt2.wav,856,2,sadness,Joey
dia856_utt3.wav,856,3,surprise,Rachel
dia856_utt4.wav,856,4,joy,Joey
dia857_utt0.wav,857,0,surprise,Ross
dia857_utt1.wav,857,1,neutral,Ross
dia857_utt2.wav,857,2,neutral,Ross
dia857_utt3.wav,857,3,neutral,Ross
dia857_utt4.wav,857,4,neutral,Monica
dia857_utt5.wav,857,5,neutral,Chandler
dia857_utt6.wav,857,6,neutral,Ross
dia857_utt7.wav,857,7,neutral,Monica
dia857_utt8.wav,857,8,neutral,Chandler
dia857_utt9.wav,857,9,neutral,Ross
dia857_utt10.wav,857,10,neutral,Chandler
dia857_utt11.wav,857,11,joy,Ross
dia858_utt0.wav,858,0,surprise,Phoebe
dia858_utt1.wav,858,1,surprise,Ross
dia858_utt2.wav,858,2,neutral,Phoebe
dia858_utt3.wav,858,3,neutral,Joey
dia858_utt4.wav,858,4,joy,Ross
dia858_utt5.wav,858,5,neutral,Joey
dia858_utt6.wav,858,6,neutral,Joey
dia858_utt7.wav,858,7,neutral,Joey
dia858_utt8.wav,858,8,neutral,Joey
dia858_utt9.wav,858,9,neutral,Joey
dia858_utt10.wav,858,10,surprise,Chandler
dia858_utt11.wav,858,11,neutral,Joey
dia858_utt12.wav,858,12,neutral,Ross
dia858_utt13.wav,858,13,neutral,Joey
dia859_utt0.wav,859,0,surprise,Phoebe
dia859_utt1.wav,859,1,neutral,Ursula
dia859_utt2.wav,859,2,surprise,Phoebe
dia859_utt3.wav,859,3,neutral,Ursula
dia860_utt0.wav,860,0,surprise,Jim
dia860_utt1.wav,860,1,neutral,Phoebe
dia860_utt2.wav,860,2,fear,Phoebe
dia860_utt3.wav,860,3,neutral,Phoebe
dia860_utt4.wav,860,4,neutral,Phoebe
dia860_utt5.wav,860,5,neutral,Phoebe
dia860_utt6.wav,860,6,neutral,Jim
dia860_utt7.wav,860,7,neutral,Phoebe
dia860_utt8.wav,860,8,neutral,Jim
dia860_utt9.wav,860,9,surprise,Phoebe
dia860_utt10.wav,860,10,neutral,Jim
dia860_utt11.wav,860,11,disgust,Phoebe
dia860_utt12.wav,860,12,neutral,Jim
dia860_utt13.wav,860,13,surprise,Phoebe
dia860_utt14.wav,860,14,joy,Jim
dia860_utt15.wav,860,15,disgust,Phoebe
dia861_utt0.wav,861,0,sadness,Ross
dia861_utt1.wav,861,1,sadness,Aunt Lillian
dia861_utt2.wav,861,2,sadness,Monica
dia861_utt3.wav,861,3,anger,Mrs. Geller
dia861_utt4.wav,861,4,surprise,Monica
dia861_utt5.wav,861,5,surprise,Mrs. Geller
dia861_utt6.wav,861,6,neutral,Monica
dia861_utt7.wav,861,7,neutral,Mrs. Geller
dia861_utt8.wav,861,8,anger,Monica
dia861_utt9.wav,861,9,neutral,Ross
dia861_utt10.wav,861,10,neutral,Ross
dia861_utt11.wav,861,11,surprise,Monica
dia861_utt12.wav,861,12,neutral,Monica
dia861_utt13.wav,861,13,surprise,Ross
dia861_utt14.wav,861,14,disgust,Ross
dia861_utt15.wav,861,15,joy,Ross
dia861_utt16.wav,861,16,joy,Ross
dia861_utt17.wav,861,17,joy,Ross
dia861_utt18.wav,861,18,neutral,Mr. Geller
dia862_utt0.wav,862,0,neutral,Rachel
dia862_utt1.wav,862,1,surprise,Monica
dia862_utt2.wav,862,2,surprise,Rachel
dia862_utt3.wav,862,3,neutral,Monica
dia863_utt0.wav,863,0,neutral,Ronni
dia863_utt1.wav,863,1,neutral,Ronni
dia863_utt2.wav,863,2,neutral,Ronni
dia863_utt3.wav,863,3,neutral,Chandler
dia863_utt4.wav,863,4,joy,Ronni
dia863_utt5.wav,863,5,neutral,Mr. Tribbiani
dia863_utt6.wav,863,6,neutral,Joey
dia863_utt7.wav,863,7,surprise,Mr. Tribbiani
dia864_utt0.wav,864,0,neutral,Rachel
dia864_utt1.wav,864,1,neutral,Rachel
dia864_utt2.wav,864,2,neutral,Rachel
dia864_utt3.wav,864,3,joy,Chandler
dia864_utt4.wav,864,4,anger,Rachel
dia865_utt0.wav,865,0,neutral,Ross
dia865_utt1.wav,865,1,anger,Monica
dia865_utt2.wav,865,2,neutral,Monica
dia865_utt3.wav,865,3,anger,Monica
dia865_utt4.wav,865,4,sadness,Ross
dia865_utt5.wav,865,5,joy,Monica
dia865_utt6.wav,865,6,neutral,Monica
dia866_utt0.wav,866,0,surprise,Emily
dia866_utt1.wav,866,1,neutral,Monica
dia866_utt2.wav,866,2,joy,Emily
dia866_utt3.wav,866,3,neutral,Ross
dia866_utt4.wav,866,4,neutral,Monica
dia866_utt5.wav,866,5,neutral,Ross
dia866_utt6.wav,866,6,neutral,Ross
dia866_utt7.wav,866,7,joy,Emily
dia866_utt8.wav,866,8,joy,Ross
dia866_utt9.wav,866,9,anger,Emily
dia866_utt10.wav,866,10,sadness,Monica
dia867_utt0.wav,867,0,neutral,Rachel
dia867_utt1.wav,867,1,anger,Ross
dia867_utt2.wav,867,2,fear,Rachel
dia867_utt3.wav,867,3,anger,Ross
dia867_utt4.wav,867,4,surprise,Rachel
dia867_utt5.wav,867,5,joy,Ross
dia867_utt6.wav,867,6,neutral,Rachel
dia867_utt7.wav,867,7,anger,Ross
dia868_utt0.wav,868,0,anger,Cecilia
dia868_utt1.wav,868,1,neutral,Joey
dia868_utt2.wav,868,2,neutral,Cecilia
dia868_utt3.wav,868,3,neutral,Joey
dia869_utt0.wav,869,0,surprise,Joey
dia869_utt1.wav,869,1,surprise,Ross
dia869_utt2.wav,869,2,anger,Chandler
dia869_utt3.wav,869,3,anger,Chandler
dia869_utt4.wav,869,4,neutral,Chandler
dia869_utt5.wav,869,5,fear,Ross
dia869_utt6.wav,869,6,neutral,Chandler
dia869_utt7.wav,869,7,neutral,Chandler
dia869_utt8.wav,869,8,fear,Ross
dia869_utt9.wav,869,9,disgust,Chandler
dia869_utt10.wav,869,10,disgust,Chandler
dia869_utt11.wav,869,11,anger,Joey
dia869_utt12.wav,869,12,anger,Joey
dia869_utt13.wav,869,13,anger,Joey
dia869_utt14.wav,869,14,joy,Joey
dia869_utt15.wav,869,15,disgust,Joey
dia869_utt16.wav,869,16,disgust,Joey
dia869_utt17.wav,869,17,neutral,Chandler
dia870_utt0.wav,870,0,neutral,Joey
dia870_utt1.wav,870,1,neutral,Ross
dia870_utt2.wav,870,2,neutral,Joey
dia870_utt3.wav,870,3,neutral,Gunther
dia870_utt4.wav,870,4,neutral,Joey
dia870_utt5.wav,870,5,neutral,Ross
dia870_utt6.wav,870,6,neutral,Joey
dia870_utt7.wav,870,7,neutral,Chandler
dia871_utt0.wav,871,0,neutral,Chandler
dia871_utt1.wav,871,1,sadness,Chandler
dia871_utt2.wav,871,2,neutral,Chandler
dia871_utt3.wav,871,3,neutral,Joey
dia871_utt4.wav,871,4,neutral,Chandler
dia871_utt5.wav,871,5,neutral,Chandler
dia871_utt6.wav,871,6,neutral,Chandler
dia871_utt7.wav,871,7,neutral,Joey
dia871_utt8.wav,871,8,neutral,Phoebe
dia871_utt9.wav,871,9,neutral,Phoebe
dia871_utt10.wav,871,10,sadness,Joey
dia872_utt0.wav,872,0,sadness,Mrs. Geller
dia872_utt1.wav,872,1,surprise,Mr. Geller
dia872_utt2.wav,872,2,joy,Mrs. Geller
dia872_utt3.wav,872,3,surprise,Monica
dia872_utt4.wav,872,4,neutral,Mrs. Geller
dia872_utt5.wav,872,5,neutral,Monica
dia872_utt6.wav,872,6,neutral,Mr. Geller
dia872_utt7.wav,872,7,neutral,Mr. Geller
dia872_utt8.wav,872,8,neutral,Mr. Geller
dia872_utt9.wav,872,9,neutral,Mr. Geller
dia873_utt0.wav,873,0,neutral,Joey
dia873_utt1.wav,873,1,neutral,Phoebe
dia873_utt2.wav,873,2,joy,Joey
dia873_utt3.wav,873,3,neutral,Phoebe
dia873_utt4.wav,873,4,surprise,Joey
dia873_utt5.wav,873,5,anger,Phoebe
dia874_utt0.wav,874,0,surprise,Ross
dia874_utt1.wav,874,1,sadness,Joey
dia874_utt2.wav,874,2,surprise,Chandler
dia874_utt3.wav,874,3,sadness,Joey
dia874_utt4.wav,874,4,sadness,Monica
dia874_utt5.wav,874,5,sadness,Joey
dia874_utt6.wav,874,6,anger,Joey
dia874_utt7.wav,874,7,sadness,Joey
dia874_utt8.wav,874,8,anger,Joey
dia874_utt9.wav,874,9,neutral,Rachel
dia874_utt10.wav,874,10,sadness,Rachel
dia874_utt11.wav,874,11,sadness,Joey
dia874_utt12.wav,874,12,sadness,Rachel
dia874_utt13.wav,874,13,anger,Rachel
dia874_utt14.wav,874,14,neutral,Rachel
dia874_utt15.wav,874,15,neutral,Chandler
dia875_utt0.wav,875,0,neutral,Hotel Clerk
dia875_utt1.wav,875,1,joy,Chandler
dia875_utt2.wav,875,2,neutral,Hotel Clerk
dia875_utt3.wav,875,3,surprise,Chandler
dia875_utt4.wav,875,4,anger,Monica
dia875_utt5.wav,875,5,surprise,Chandler
dia875_utt6.wav,875,6,anger,Monica
dia875_utt7.wav,875,7,joy,Hotel Clerk
dia875_utt8.wav,875,8,anger,Monica
dia875_utt9.wav,875,9,neutral,Chandler
dia875_utt10.wav,875,10,neutral,Monica
dia876_utt0.wav,876,0,anger,Chandler
dia876_utt1.wav,876,1,anger,Joey
dia876_utt2.wav,876,2,surprise,Chandler
dia877_utt0.wav,877,0,joy,Phoebe
dia877_utt1.wav,877,1,surprise,David
dia877_utt2.wav,877,2,joy,Phoebe
dia877_utt3.wav,877,3,joy,David
dia877_utt4.wav,877,4,joy,Phoebe
dia878_utt0.wav,878,0,joy,Joey
dia878_utt1.wav,878,1,neutral,Monica
dia878_utt2.wav,878,2,neutral,Joey
dia878_utt3.wav,878,3,neutral,Chandler
dia879_utt0.wav,879,0,neutral,Tag
dia879_utt1.wav,879,1,neutral,Rachel
dia879_utt2.wav,879,2,neutral,Tag
dia880_utt0.wav,880,0,surprise,Rachel
dia880_utt1.wav,880,1,neutral,Tag
dia880_utt2.wav,880,2,joy,Rachel
dia881_utt0.wav,881,0,joy,Tag
dia882_utt0.wav,882,0,neutral,Rachel
dia883_utt0.wav,883,0,neutral,Tag
dia883_utt1.wav,883,1,neutral,Rachel
dia883_utt2.wav,883,2,neutral,Tag
dia883_utt3.wav,883,3,neutral,Rachel
dia883_utt4.wav,883,4,neutral,Tag
dia883_utt5.wav,883,5,neutral,Rachel
dia883_utt6.wav,883,6,neutral,Tag
dia883_utt7.wav,883,7,neutral,Rachel
dia884_utt0.wav,884,0,neutral,Casey
dia884_utt1.wav,884,1,joy,Joey
dia884_utt2.wav,884,2,joy,Casey
dia884_utt3.wav,884,3,surprise,Chandler
dia884_utt4.wav,884,4,neutral,Joey
dia884_utt5.wav,884,5,surprise,Chandler
dia884_utt6.wav,884,6,neutral,Joey
dia884_utt7.wav,884,7,surprise,Chandler
dia884_utt8.wav,884,8,anger,Joey
dia884_utt9.wav,884,9,surprise,Chandler
dia884_utt10.wav,884,10,surprise,Joey
dia884_utt11.wav,884,11,disgust,Chandler
dia884_utt12.wav,884,12,sadness,Joey
dia884_utt13.wav,884,13,anger,Chandler
dia884_utt14.wav,884,14,neutral,Chandler
dia884_utt15.wav,884,15,surprise,Joey
dia884_utt16.wav,884,16,neutral,Chandler
dia884_utt17.wav,884,17,neutral,Joey
dia885_utt0.wav,885,0,joy,Chandler
dia885_utt1.wav,885,1,neutral,Rachel
dia885_utt2.wav,885,2,neutral,Joey
dia885_utt3.wav,885,3,anger,Rachel
dia885_utt4.wav,885,4,anger,Joey
dia886_utt0.wav,886,0,joy,Rachel
dia886_utt1.wav,886,1,joy,Chandler
dia886_utt2.wav,886,2,neutral,Chandler
dia886_utt3.wav,886,3,neutral,Chandler
dia886_utt4.wav,886,4,neutral,Chandler
dia886_utt5.wav,886,5,joy,Rachel
dia886_utt6.wav,886,6,neutral,Chandler
dia886_utt7.wav,886,7,joy,Phoebe
dia886_utt8.wav,886,8,joy,Monica
dia886_utt9.wav,886,9,joy,Phoebe
dia886_utt10.wav,886,10,joy,Rachel
dia886_utt11.wav,886,11,joy,Phoebe
dia886_utt12.wav,886,12,disgust,Phoebe
dia886_utt13.wav,886,13,neutral,Phoebe
dia886_utt14.wav,886,14,neutral,Phoebe
dia886_utt15.wav,886,15,fear,Chandler
dia886_utt16.wav,886,16,surprise,Monica
dia886_utt17.wav,886,17,joy,Phoebe
dia886_utt20.wav,886,20,neutral,Rachel
dia886_utt21.wav,886,21,neutral,Phoebe
dia886_utt22.wav,886,22,neutral,Chandler
dia887_utt0.wav,887,0,neutral,Ross
dia887_utt1.wav,887,1,surprise,The Instructor
dia887_utt2.wav,887,2,neutral,Ross
dia887_utt3.wav,887,3,surprise,The Instructor
dia887_utt4.wav,887,4,neutral,Ross
dia887_utt5.wav,887,5,anger,Ross
dia887_utt6.wav,887,6,anger,The Instructor
dia887_utt7.wav,887,7,surprise,Ross
dia887_utt8.wav,887,8,surprise,Ross
dia887_utt9.wav,887,9,surprise,Ross
dia887_utt10.wav,887,10,neutral,Ross
dia887_utt11.wav,887,11,anger,Ross
dia887_utt12.wav,887,12,neutral,Ross
dia887_utt13.wav,887,13,neutral,Ross
dia888_utt0.wav,888,0,sadness,Ross
dia888_utt1.wav,888,1,anger,Joey
dia888_utt2.wav,888,2,anger,Ross
dia888_utt3.wav,888,3,anger,Emily
dia888_utt4.wav,888,4,neutral,Ross
dia888_utt5.wav,888,5,neutral,Emily
dia888_utt6.wav,888,6,joy,Ross
dia888_utt7.wav,888,7,neutral,Emily
dia888_utt8.wav,888,8,neutral,Ross
dia888_utt9.wav,888,9,neutral,Emily
dia888_utt10.wav,888,10,neutral,Ross
dia888_utt11.wav,888,11,neutral,Emily
dia888_utt12.wav,888,12,neutral,Emily
dia888_utt13.wav,888,13,neutral,Emily
dia888_utt14.wav,888,14,joy,Ross
dia888_utt15.wav,888,15,neutral,Emily
dia888_utt16.wav,888,16,joy,Ross
dia888_utt17.wav,888,17,anger,Emily
dia888_utt18.wav,888,18,joy,Ross
dia888_utt19.wav,888,19,joy,Joey
dia889_utt0.wav,889,0,neutral,Rachel
dia889_utt1.wav,889,1,neutral,Phoebe
dia889_utt2.wav,889,2,neutral,Rachel
dia889_utt3.wav,889,3,neutral,Phoebe
dia889_utt4.wav,889,4,neutral,Rachel
dia889_utt5.wav,889,5,surprise,Phoebe
dia890_utt0.wav,890,0,neutral,Rachel
dia890_utt1.wav,890,1,neutral,Russell
dia890_utt2.wav,890,2,neutral,Rachel
dia890_utt3.wav,890,3,neutral,Russell
dia890_utt4.wav,890,4,surprise,Rachel
dia891_utt0.wav,891,0,joy,Rachel
dia891_utt1.wav,891,1,neutral,Chandler
dia891_utt2.wav,891,2,surprise,Rachel
dia891_utt3.wav,891,3,surprise,Chandler
dia891_utt4.wav,891,4,surprise,Rachel
dia891_utt5.wav,891,5,joy,Chandler
dia891_utt6.wav,891,6,joy,Phoebe
dia892_utt0.wav,892,0,neutral,Joey
dia892_utt1.wav,892,1,neutral,Chandler
dia892_utt2.wav,892,2,neutral,Joey
dia892_utt3.wav,892,3,neutral,Chandler
dia892_utt4.wav,892,4,neutral,Chandler
dia892_utt5.wav,892,5,neutral,Chandler
dia892_utt6.wav,892,6,surprise,Joey
dia892_utt7.wav,892,7,neutral,Chandler
dia892_utt8.wav,892,8,neutral,Monica
dia892_utt9.wav,892,9,neutral,Joey
dia892_utt10.wav,892,10,anger,Monica
dia892_utt11.wav,892,11,surprise,Joey
dia892_utt12.wav,892,12,neutral,Monica
dia892_utt13.wav,892,13,neutral,Monica
dia892_utt14.wav,892,14,joy,Monica
dia892_utt15.wav,892,15,joy,Monica
dia892_utt16.wav,892,16,sadness,Chandler
dia893_utt0.wav,893,0,neutral,Joey
dia893_utt1.wav,893,1,disgust,Chandler
dia893_utt2.wav,893,2,sadness,Monica
dia893_utt3.wav,893,3,joy,Joey
dia893_utt4.wav,893,4,joy,Chandler
dia893_utt5.wav,893,5,neutral,Joey
dia893_utt6.wav,893,6,neutral,Joey
dia893_utt7.wav,893,7,neutral,Joey
dia893_utt8.wav,893,8,neutral,Joey
dia893_utt9.wav,893,9,anger,Joey
dia893_utt10.wav,893,10,joy,Joey
dia893_utt11.wav,893,11,neutral,Monica
dia893_utt12.wav,893,12,joy,Joey
dia893_utt13.wav,893,13,joy,Joey
dia893_utt14.wav,893,14,joy,Joey
dia893_utt15.wav,893,15,joy,Joey
dia893_utt16.wav,893,16,joy,Monica
dia893_utt17.wav,893,17,joy,Joey
dia894_utt0.wav,894,0,joy,Phoebe
dia895_utt0.wav,895,0,fear,Joey
dia895_utt1.wav,895,1,neutral,Phoebe
dia895_utt2.wav,895,2,anger,Joey
dia895_utt3.wav,895,3,surprise,Joey
dia895_utt4.wav,895,4,neutral,Mr. Treeger
dia895_utt5.wav,895,5,neutral,Phoebe
dia895_utt6.wav,895,6,neutral,Mr. Treeger
dia895_utt7.wav,895,7,neutral,Mr. Treeger
dia895_utt8.wav,895,8,anger,Mr. Treeger
dia895_utt9.wav,895,9,sadness,Mr. Treeger
dia895_utt10.wav,895,10,neutral,Phoebe
dia896_utt0.wav,896,0,neutral,Chandler
dia896_utt1.wav,896,1,sadness,Phoebe
dia896_utt2.wav,896,2,sadness,Phoebe
dia896_utt3.wav,896,3,neutral,Phoebe
dia896_utt4.wav,896,4,surprise,Chandler
dia896_utt5.wav,896,5,neutral,Phoebe
dia897_utt0.wav,897,0,anger,Monica
dia897_utt1.wav,897,1,neutral,Ross
dia897_utt2.wav,897,2,sadness,Ross
dia897_utt3.wav,897,3,neutral,Ross
dia897_utt4.wav,897,4,neutral,All
dia897_utt5.wav,897,5,neutral,Ross
dia897_utt6.wav,897,6,neutral,Rachel
dia897_utt7.wav,897,7,joy,Monica
dia897_utt8.wav,897,8,neutral,Chandler
dia897_utt9.wav,897,9,surprise,All
dia897_utt10.wav,897,10,neutral,Chandler
dia898_utt0.wav,898,0,joy,Joey
dia898_utt1.wav,898,1,joy,Chandler
dia898_utt2.wav,898,2,joy,Joey
dia898_utt3.wav,898,3,neutral,Chandler
dia898_utt4.wav,898,4,disgust,Joey
dia899_utt0.wav,899,0,neutral,Phoebe
dia899_utt1.wav,899,1,neutral,Monica
dia900_utt0.wav,900,0,neutral,Phoebe
dia900_utt1.wav,900,1,neutral,Phoebe
dia900_utt2.wav,900,2,neutral,Phoebe
dia900_utt3.wav,900,3,neutral,Phoebe
dia900_utt4.wav,900,4,joy,Phoebe
dia900_utt5.wav,900,5,neutral,Phoebe
dia900_utt6.wav,900,6,neutral,Phoebe
dia900_utt7.wav,900,7,joy,Mischa
dia900_utt8.wav,900,8,joy,Phoebe
dia900_utt9.wav,900,9,neutral,Mischa
dia900_utt10.wav,900,10,neutral,Phoebe
dia900_utt11.wav,900,11,joy,Phoebe
dia900_utt12.wav,900,12,surprise,Phoebe
dia900_utt13.wav,900,13,neutral,Phoebe
dia900_utt14.wav,900,14,neutral,Phoebe
dia900_utt15.wav,900,15,neutral,Mischa
dia901_utt0.wav,901,0,anger,Chandler
dia901_utt1.wav,901,1,neutral,Joey
dia901_utt2.wav,901,2,neutral,Chandler
dia901_utt3.wav,901,3,surprise,Joey
dia901_utt4.wav,901,4,anger,Joey
dia901_utt5.wav,901,5,disgust,Chandler
dia901_utt6.wav,901,6,neutral,Joey
dia901_utt7.wav,901,7,neutral,Joey
dia901_utt8.wav,901,8,neutral,Joey
dia901_utt9.wav,901,9,anger,Chandler
dia901_utt10.wav,901,10,fear,Joey
dia901_utt11.wav,901,11,surprise,Chandler
dia901_utt12.wav,901,12,neutral,Joey
dia901_utt13.wav,901,13,sadness,Chandler
dia901_utt14.wav,901,14,sadness,Joey
dia901_utt15.wav,901,15,surprise,Chandler
dia901_utt16.wav,901,16,neutral,Joey
dia901_utt17.wav,901,17,sadness,Chandler
dia902_utt0.wav,902,0,anger,Rachel
dia902_utt1.wav,902,1,surprise,Ross
dia902_utt2.wav,902,2,joy,Joey
dia902_utt3.wav,902,3,neutral,Chandler
dia902_utt4.wav,902,4,neutral,Monica
dia902_utt5.wav,902,5,anger,Ross
dia902_utt6.wav,902,6,neutral,Chandler
dia902_utt7.wav,902,7,neutral,Chandler
dia902_utt8.wav,902,8,neutral,Chandler
dia902_utt9.wav,902,9,joy,Phoebe
dia902_utt10.wav,902,10,joy,Chandler
dia902_utt11.wav,902,11,joy,Phoebe
dia902_utt12.wav,902,12,joy,Mrs. Geller
dia902_utt13.wav,902,13,joy,Ross
dia902_utt14.wav,902,14,joy,All
dia902_utt15.wav,902,15,anger,Mr. Geller
dia902_utt16.wav,902,16,joy,Mrs. Geller
dia903_utt0.wav,903,0,neutral,Rachel
dia903_utt1.wav,903,1,joy,Chandler
dia903_utt2.wav,903,2,anger,Monica
dia904_utt0.wav,904,0,neutral,Monica
dia904_utt1.wav,904,1,neutral,Monica
dia904_utt2.wav,904,2,sadness,Monica
dia904_utt3.wav,904,3,sadness,Monica
dia904_utt4.wav,904,4,disgust,Monica
dia904_utt5.wav,904,5,joy,Rachel
dia904_utt6.wav,904,6,joy,Monica
dia904_utt7.wav,904,7,anger,Phoebe
dia905_utt0.wav,905,0,sadness,Chandler
dia905_utt1.wav,905,1,neutral,Monica
dia905_utt2.wav,905,2,anger,Phoebe
dia905_utt3.wav,905,3,disgust,Joey
dia905_utt4.wav,905,4,joy,Rachel
dia905_utt5.wav,905,5,neutral,Jay Leno
dia905_utt6.wav,905,6,neutral,Jay Leno
